"ID","Taxon","Common Name","Observer","Source","Date","Year","Number of Plants","Management Status","Detail URL"
"wb667-26","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-26"
"wb667-25","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-25"
"wb667-24","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-24"
"wb667-23","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-23"
"wb667-22","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-22"
"wb667-21","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-21"
"wb667-20","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-20"
"wb667-19","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-19"
"wb667-18","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-18"
"wb667-17","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-17"
"wb667-16","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-16"
"wb667-15","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-15"
"wb667-14","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-14"
"wb667-13","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-13"
"wb667-12","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-12"
"wb667-11","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-11"
"wb667-10","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-10"
"wb667-9","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-9"
"wb667-8","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-8"
"wb667-7","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-7"
"wb667-6","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-6"
"wb667-5","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-5"
"wb667-4","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-4"
"wb667-3","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-3"
"wb667-2","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-2"
"wb667-1","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-1"
"wb667-0","Lepidium latifolium","Perennial pepperweed","staff","Eastern Sierra Weed Management Area","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb667-0"
"wb222-24","Lepidium latifolium","Perennial pepperweed","staff","Calaveras County Ag Dept Eric Mayberry","2010-01-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb222-24"
"wb149-352","Lepidium latifolium","Perennial pepperweed","staff","BLM","2010-01-11",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb149-352"
"mpa258","Lepidium latifolium","Perennial pepperweed","staff","Midpenisula Regional Open Space","2010-04-14",2010,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=mpa258"
"wi:1997603","Lepidium latifolium","Perennial pepperweed","Wes Uehara","What's Invasive","2010-04-21",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wi:1997603"
"wi:1997604","Lepidium latifolium","Perennial pepperweed","Wes Uehara","What's Invasive","2010-04-21",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wi:1997604"
"wb42-844","Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District","2010-04-27",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb42-844"
"mcp3080","Lepidium latifolium","Perennial pepperweed","Ryan Stohr","MCOSD","2010-04-27",2010,"1000","managed","http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=mcp3080"
"mcp3081","Lepidium latifolium","Perennial pepperweed","Ryan Stohr","MCOSD","2010-04-27",2010,"800","managed","http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=mcp3081"
"mcp3082","Lepidium latifolium","Perennial pepperweed","Ryan Stohr","MCOSD","2010-04-27",2010,"40","managed","http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=mcp3082"
"mpa259","Lepidium latifolium","Perennial pepperweed","staff","Midpenisula Regional Open Space","2010-05-03",2010,,,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=mpa259"
"wb681-149","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-11",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-149"
"wb681-150","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-11",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-150"
"wb681-166","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-11",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-166"
"wb681-167","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-11",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-167"
"wb681-168","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-11",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-168"
"wb681-169","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-11",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-169"
"wb681-170","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-11",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-170"
"wb42-847","Lepidium latifolium","Perennial pepperweed","staff","Marin County Open Space District","2010-05-19",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb42-847"
"mcp2110","Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD","2010-05-19",2010,"1+","verified","http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=mcp2110"
"wb681-220","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-22",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-220"
"wb681-221","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-22",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-221"
"wb681-222","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-22",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-222"
"wb681-223","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-22",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-223"
"wb681-344","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-22",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-344"
"wb681-345","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-22",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-345"
"wb681-346","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-22",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-346"
"wb681-347","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-22",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-347"
"wb681-348","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-22",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-348"
"wb681-349","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-22",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-349"
"wb681-374","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-22",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-374"
"wb681-378","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-22",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-378"
"wb681-383","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-22",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-383"
"wb681-384","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-22",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-384"
"mcp3128","Lepidium latifolium","Perennial pepperweed","Pete Frye","MCOSD","2010-05-28",2010,"300","managed","http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=mcp3128"
"wb681-367","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-05-29",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-367"
"wb681-187","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-06-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-187"
"wb681-368","Lepidium latifolium","Perennial pepperweed","staff","State Parks WIMS 2009-2010","2010-06-01",2010,"1+",,"http://www.calflora.org/cgi-bin/noccdetail.cgi?seq_num=wb681-368"
